@relation iris
@attribute feature1 real [0.3127289685264917,14.639432442318226]
@attribute feature2 real [0.08340147217751281,14.944109686333695]
@attribute class {1, 2, 3}
@inputs feature1,feature2
@outputs class
@data
3.5657706543852346,9.058258277324377,2
1.7860798652026415,7.7568868003818086,2
3.4661580737818767,8.565264052266372,2
0.8595984493544134,7.701536598706924,2
2.3822356773018334,6.946385984085873,2
1.3290957521981528,8.979769850525733,2
1.4003976730580425,9.875252967987432,2
6.860462206264662,5.5004194373366335,3
9.054854475203921,7.0881085409850915,3
8.742094033063731,5.683429352603806,3
8.921429637242564,7.3641427718851205,3
8.576546606001365,6.380484597391475,3
7.141986351902192,9.365513739332071,3
6.98186385961353,6.922203403916458,3
7.0760575592534245,7.829596987731199,3
9.285133750538819,9.883715246723254,3
9.677760848137169,5.126646104117468,3
9.447166819540906,6.272002585196885,3
6.12277712589456,7.010959180750021,3
5.151355934007698,8.607792344471243,3
7.353369886584054,6.875076701346721,3
7.3895758664469895,7.003434169579742,3
9.16278329087313,5.820329237753036,3
8.3759138551875,7.313953001793296,3
8.194872755588918,5.484337605546651,3
7.639631294283523,6.630568652265571,3
11.179292642025345,9.803159398070193,3
10.911831659935377,7.652776138312257,3
13.057671663202186,8.042558601091294,3
10.714719061993742,9.232063512476895,3
13.732614193180758,6.693492006400717,3
3.9311271875483156,12.000150164855894,3
1.0264443162977006,11.130684157662532,3
4.4924932675138045,12.81300341771949,3
2.9925418261789316,11.694619871183946,3
2.145649104922829,11.999292092695878,3
4.091371424038092,13.735825720596527,3
4.329869639513455,10.738555916818513,3
3.4290338124285835,14.886024268317843,3
8.143976607568945,13.744674509964998,1
7.7482778281994555,13.434866192147386,1
8.020179894570584,12.94651312909118,1
5.534964592770609,10.442723415091152,1
8.230229635922326,12.78009764120999,1
6.1265257929709005,12.619117747559251,1
8.795089219386075,14.944109686333695,1
9.128066723514006,14.27313911211666,1
5.019638702677987,12.071748984951093,1
11.69134025683623,2.869816441768862,1
11.957760345197357,2.598376471644961,1
11.888886735024139,2.462308702594862,1
11.274732821420212,2.725494995940382,1
11.951989444379773,2.145949425978803,1
11.123398057483602,2.174969769810712,1
11.342679411059681,2.8555332835854923,1
11.145821579092624,2.241375667277712,1
11.29005104697217,2.8292032168297596,1
12.576415941589396,13.421248542892098,1
11.061360266566155,10.036290204223405,1
10.864846832405604,12.62043793575865,1
10.31264605859833,12.21409151072748,1
12.798964649351934,12.935845294528995,1
10.953908803901161,14.512938099989963,1
13.699442955043494,11.312060576751824,1
10.402106604770932,10.22109190307009,1
13.96346678717271,13.734271329936693,1
11.206831021877496,14.33116915075161,1
11.956698596361308,13.722777663160159,1
13.59103873938816,13.002408832027466,1
12.29911668188631,12.72096429193816,1
10.968164663609658,12.02524845841764,1
12.072261049963483,14.22142238293881,1
11.124275469167028,12.0240681573093,1
10.792298420623306,12.99123076546995,1
10.847250549294479,10.468696664427522,1
12.062929111326206,12.397020674449857,1
12.441040247772893,12.667717721488447,1
10.117190528487809,13.183783025101,1
